Best after 1999 steps

   > Averages:
   > Pre: 0.10953121833760417 Fit: 0.05832411357087324 Act: 3.6280314386369947 Tss: 1316.126213592233 Num: 515 Size: 494
     - .0#0#0#00.#10000#0.0010##00-E : [Fi: 0,14] [Ex: 00004,0] [Pr: 0,03] [PE: 0,00] [AS: 001,8] [Ti: 00829] [Nu: 001] [Pa: 001]
     - .00#00000.1##0##00.##00#0##-N : [Fi: 0,14] [Ex: 00009,0] [Pr: 0,04] [PE: 0,01] [AS: 005,4] [Ti: 01969] [Nu: 002] [Pa: 001]
     - .#0000000.101##011.0##0100#-N : [Fi: 0,13] [Ex: 00003,0] [Pr: 0,08] [PE: 0,02] [AS: 001,3] [Ti: 01942] [Nu: 001] [Pa: 001]
     - .0####000.101#0##0.#000###0-N : [Fi: 0,13] [Ex: 00007,0] [Pr: 0,21] [PE: 0,21] [AS: 004,0] [Ti: 01939] [Nu: 001] [Pa: 001]
     - .0000#00#.00#010##.0##0#000-S : [Fi: 0,13] [Ex: 00011,0] [Pr: 0,04] [PE: 0,01] [AS: 011,6] [Ti: 01935] [Nu: 001] [Pa: 001]
     - .00000011.000#0###.0000##00-W : [Fi: 0,13] [Ex: 00003,0] [Pr: 1,00] [PE: 0,00] [AS: 001,7] [Ti: 01365] [Nu: 001] [Pa: 001]
     - .00000000.##110010.0000#0#0-S : [Fi: 0,13] [Ex: 00003,0] [Pr: 0,05] [PE: 0,01] [AS: 001,7] [Ti: 01625] [Nu: 001] [Pa: 001]
     - .0#000##0.0011#000.0#00#0##-E : [Fi: 0,12] [Ex: 00004,0] [Pr: 0,04] [PE: 0,01] [AS: 001,8] [Ti: 01016] [Nu: 001] [Pa: 001]
     - .0#0####0.#0####00.######0#-S : [Fi: 0,12] [Ex: 00019,0] [Pr: 0,05] [PE: 0,01] [AS: 016,9] [Ti: 01983] [Nu: 001] [Pa: 001]
     - .000#0#00.1##01#00.100000#0-S : [Fi: 0,12] [Ex: 00006,0] [Pr: 0,05] [PE: 0,01] [AS: 006,3] [Ti: 01931] [Nu: 001] [Pa: 001]
     - .00000#00.###0####.1#00##0#-W : [Fi: 0,12] [Ex: 00011,0] [Pr: 0,04] [PE: 0,01] [AS: 015,7] [Ti: 01993] [Nu: 001] [Pa: 001]
     - .0#0#00#0.#00###10.00001#00-N : [Fi: 0,12] [Ex: 00005,0] [Pr: 0,06] [PE: 0,01] [AS: 002,6] [Ti: 01715] [Nu: 001] [Pa: 001]
     - .000000##.00##1#10.0#001000-S : [Fi: 0,12] [Ex: 00004,0] [Pr: 0,04] [PE: 0,00] [AS: 004,0] [Ti: 01658] [Nu: 001] [Pa: 001]
     - .0000#000.#0#010#0.0##0##0#-S : [Fi: 0,12] [Ex: 00013,0] [Pr: 0,05] [PE: 0,01] [AS: 012,2] [Ti: 01898] [Nu: 001] [Pa: 001]
     - .000#00##.#10010#0.0#001000-W : [Fi: 0,11] [Ex: 00004,0] [Pr: 0,05] [PE: 0,01] [AS: 005,0] [Ti: 01914] [Nu: 001] [Pa: 001]
     - .00000#00.0#0#1010.#0100#00-W : [Fi: 0,11] [Ex: 00004,0] [Pr: 0,07] [PE: 0,02] [AS: 005,8] [Ti: 01836] [Nu: 001] [Pa: 001]
     - .000000#0.0##00##0.1#####00-S : [Fi: 0,11] [Ex: 00005,0] [Pr: 0,04] [PE: 0,00] [AS: 011,4] [Ti: 01982] [Nu: 001] [Pa: 001]
     - .0000#000.000#0#00.#0000010-S : [Fi: 0,11] [Ex: 00005,0] [Pr: 0,03] [PE: 0,01] [AS: 004,0] [Ti: 01681] [Nu: 001] [Pa: 001]
     - .00000000.0##00##0.1#####00-S : [Fi: 0,11] [Ex: 00022,0] [Pr: 0,05] [PE: 0,01] [AS: 008,9] [Ti: 01982] [Nu: 001] [Pa: 001]
     - .####1#00.#0#11010.1##000#0-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,53] [PE: 0,23] [AS: 001,0] [Ti: 01609] [Nu: 001] [Pa: 001]
     - .##00#00#.110#00#0.1#001000-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,05] [PE: 0,02] [AS: 001,0] [Ti: 00119] [Nu: 001] [Pa: 001]
     - .0###0#10.1#1000#0.#0##1#0#-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,07] [PE: 0,01] [AS: 001,0] [Ti: 01003] [Nu: 001] [Pa: 001]
     - .000###0#.100000##.0010#0##-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,02] [PE: 0,00] [AS: 001,0] [Ti: 00128] [Nu: 001] [Pa: 001]
     - .00#0#000.##100011.#0000##0-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,03] [PE: 0,00] [AS: 001,0] [Ti: 00143] [Nu: 001] [Pa: 001]
     - .00#0##00.001##1#0.00###000-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,02] [PE: 0,00] [AS: 001,0] [Ti: 00153] [Nu: 001] [Pa: 001]
