Best after 1999 steps

   > Averages:
   > Pre: 0.1699428647717173 Fit: 0.044120540966270064 Act: 12.834865963495627 Tss: 1362.2519379844962 Num: 516 Size: 474
     - .0000##00.##00##11.11##1111-E : [Fi: 0,11] [Ex: 00003,0] [Pr: 0,23] [PE: 0,15] [AS: 001,3] [Ti: 01518] [Nu: 001] [Pa: 001]
     - .00000000.110#1##0.#1##0010-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00757] [Nu: 001] [Pa: 001]
     - .00001000.1100#00#.#0##1110-E : [Fi: 0,11] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01194] [Nu: 001] [Pa: 001]
     - .#00#1##0.000##00#.1#100011-S : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,78] [PE: 0,11] [AS: 001,0] [Ti: 01474] [Nu: 001] [Pa: 001]
     - .#0#00#1#.00#00#00.1##0#011-S : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,22] [PE: 0,02] [AS: 001,0] [Ti: 01839] [Nu: 001] [Pa: 001]
     - .1100#00#.00001000.111#1#11-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,48] [PE: 0,02] [AS: 001,5] [Ti: 01536] [Nu: 001] [Pa: 001]
     - .10##00##.#01#0#0#.1#101111-E : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,10] [PE: 0,03] [AS: 001,5] [Ti: 01627] [Nu: 001] [Pa: 001]
     - .#0001#00.###0##00.#11011#1-W : [Fi: 0,10] [Ex: 00010,0] [Pr: 0,76] [PE: 0,16] [AS: 005,6] [Ti: 01983] [Nu: 001] [Pa: 001]
     - .0000#000.0##00##0.###0#1#0-E : [Fi: 0,10] [Ex: 00003,0] [Pr: 0,45] [PE: 0,11] [AS: 003,0] [Ti: 01490] [Nu: 002] [Pa: 001]
     - .#00000#0.1000#111.#0##101#-E : [Fi: 0,10] [Ex: 00003,0] [Pr: 0,00] [PE: 0,00] [AS: 001,7] [Ti: 00200] [Nu: 001] [Pa: 001]
     - .##0##000.0#0#0#00.100011#0-E : [Fi: 0,10] [Ex: 00002,0] [Pr: 0,53] [PE: 0,08] [AS: 002,0] [Ti: 01150] [Nu: 001] [Pa: 001]
     - .#00000##.0##00##0.###0#1#0-E : [Fi: 0,10] [Ex: 00008,0] [Pr: 0,30] [PE: 0,14] [AS: 003,4] [Ti: 01565] [Nu: 002] [Pa: 001]
     - .00000011.#100##00.1##0#1##-N : [Fi: 0,10] [Ex: 00003,0] [Pr: 0,28] [PE: 0,06] [AS: 002,0] [Ti: 01617] [Nu: 002] [Pa: 001]
     - .0#00000#.11001###.##1#11#1-W : [Fi: 0,10] [Ex: 00003,0] [Pr: 0,10] [PE: 0,06] [AS: 013,7] [Ti: 01891] [Nu: 001] [Pa: 001]
     - .#00#00#1.1000#000.10#1#11#-E : [Fi: 0,10] [Ex: 00003,0] [Pr: 0,45] [PE: 0,12] [AS: 001,7] [Ti: 01736] [Nu: 001] [Pa: 001]
     - .#00#000#.#0000011.1#101010-E : [Fi: 0,10] [Ex: 00003,0] [Pr: 0,26] [PE: 0,11] [AS: 003,3] [Ti: 01918] [Nu: 001] [Pa: 001]
     - .###00#0#.##0#00#0.10#0#0#1-W : [Fi: 0,10] [Ex: 00043,0] [Pr: 0,18] [PE: 0,17] [AS: 018,1] [Ti: 01943] [Nu: 002] [Pa: 001]
     - .000#0#0#.0##0####.1#101#10-W : [Fi: 0,10] [Ex: 00018,0] [Pr: 0,22] [PE: 0,15] [AS: 007,3] [Ti: 01916] [Nu: 002] [Pa: 001]
     - .#0000###.#0#010##.11101010-N : [Fi: 0,10] [Ex: 00004,0] [Pr: 0,09] [PE: 0,05] [AS: 004,8] [Ti: 01919] [Nu: 001] [Pa: 001]
     - .000#1#0#.110#0#00.10#01###-N : [Fi: 0,10] [Ex: 00005,0] [Pr: 0,79] [PE: 0,10] [AS: 004,4] [Ti: 01571] [Nu: 002] [Pa: 001]
     - .00000000.##000#0#.1#1#1#11-E : [Fi: 0,10] [Ex: 00011,0] [Pr: 0,05] [PE: 0,04] [AS: 030,1] [Ti: 01990] [Nu: 001] [Pa: 001]
     - .0000000#.##1#110#.##1#1###-E : [Fi: 0,10] [Ex: 00004,0] [Pr: 0,00] [PE: 0,00] [AS: 004,2] [Ti: 01857] [Nu: 001] [Pa: 001]
     - .00000#00.110##0##.#011#11#-N : [Fi: 0,10] [Ex: 00007,0] [Pr: 0,20] [PE: 0,12] [AS: 022,7] [Ti: 01864] [Nu: 001] [Pa: 001]
     - .100#00#0.#0#0#000.##1#1111-W : [Fi: 0,10] [Ex: 00004,0] [Pr: 0,12] [PE: 0,03] [AS: 008,0] [Ti: 01967] [Nu: 003] [Pa: 001]
     - .###0#0#0.#0000#0#.1011101#-W : [Fi: 0,09] [Ex: 00003,0] [Pr: 0,00] [PE: 0,00] [AS: 004,7] [Ti: 01774] [Nu: 001] [Pa: 001]
     - .#0001#00.###0##00.111011#1-W : [Fi: 0,09] [Ex: 00005,0] [Pr: 0,75] [PE: 0,13] [AS: 007,2] [Ti: 01983] [Nu: 002] [Pa: 001]
     - .0#0000#0.###011##.#1101111-N : [Fi: 0,09] [Ex: 00005,0] [Pr: 0,00] [PE: 0,00] [AS: 005,0] [Ti: 00506] [Nu: 001] [Pa: 001]
     - .100#0000.00#00000.1##1111#-E : [Fi: 0,09] [Ex: 00003,0] [Pr: 0,08] [PE: 0,03] [AS: 013,0] [Ti: 01994] [Nu: 001] [Pa: 001]
     - .#00###0#.#100#000.0011#111-N : [Fi: 0,09] [Ex: 00003,0] [Pr: 0,00] [PE: 0,00] [AS: 002,7] [Ti: 00584] [Nu: 002] [Pa: 001]
     - .##00####.1####010.1##0111#-S : [Fi: 0,09] [Ex: 00003,0] [Pr: 0,00] [PE: 0,00] [AS: 002,7] [Ti: 00458] [Nu: 001] [Pa: 001]
     - .00#00000.##0#####.1#111###-E : [Fi: 0,09] [Ex: 00043,0] [Pr: 0,03] [PE: 0,04] [AS: 028,4] [Ti: 01935] [Nu: 003] [Pa: 001]
     - .0#000##0.#0#0##10.#11#001#-S : [Fi: 0,09] [Ex: 00003,0] [Pr: 0,00] [PE: 0,00] [AS: 002,7] [Ti: 00158] [Nu: 001] [Pa: 001]
     - .00000000.1##000#0.1#1#####-W : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,03] [PE: 0,02] [AS: 033,5] [Ti: 01963] [Nu: 001] [Pa: 001]
     - .000##0#0.1#000#1#.10#01#10-S : [Fi: 0,08] [Ex: 00004,0] [Pr: 0,00] [PE: 0,00] [AS: 004,0] [Ti: 00935] [Nu: 001] [Pa: 001]
     - .00#0#000.0#1#10##.111#11#1-N : [Fi: 0,08] [Ex: 00004,0] [Pr: 0,00] [PE: 0,00] [AS: 004,8] [Ti: 00523] [Nu: 001] [Pa: 001]
     - .000##0#0.#00011##.#0#111##-S : [Fi: 0,08] [Ex: 00007,0] [Pr: 0,13] [PE: 0,10] [AS: 015,0] [Ti: 01777] [Nu: 001] [Pa: 001]
     - .##00000#.00##1011.10###0#1-N : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,00] [PE: 0,00] [AS: 001,5] [Ti: 00261] [Nu: 001] [Pa: 001]
     - .000##000.100000#0.10###0#0-E : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,00] [PE: 0,00] [AS: 001,5] [Ti: 00090] [Nu: 002] [Pa: 001]
     - .#0#0#0##.#100##1#.##10001#-W : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,00] [PE: 0,00] [AS: 001,5] [Ti: 00151] [Nu: 002] [Pa: 001]
     - .0#0#0#00.##10####.##101#1#-N : [Fi: 0,08] [Ex: 00009,0] [Pr: 0,33] [PE: 0,17] [AS: 017,7] [Ti: 01976] [Nu: 001] [Pa: 001]
     - .0#000000.#0##0###.#1######-S : [Fi: 0,08] [Ex: 00004,0] [Pr: 0,20] [PE: 0,10] [AS: 024,0] [Ti: 01993] [Nu: 001] [Pa: 001]
     - .###00#0#.##100010.10#01#1#-S : [Fi: 0,08] [Ex: 00003,0] [Pr: 0,00] [PE: 0,00] [AS: 003,0] [Ti: 00128] [Nu: 001] [Pa: 001]
     - .00000#00.0010##0#.###0#0##-W : [Fi: 0,08] [Ex: 00004,0] [Pr: 0,14] [PE: 0,11] [AS: 012,5] [Ti: 01891] [Nu: 001] [Pa: 001]
     - .##00000#.111#0000.#11011#1-N : [Fi: 0,08] [Ex: 00004,0] [Pr: 0,09] [PE: 0,07] [AS: 008,0] [Ti: 01601] [Nu: 001] [Pa: 001]
     - .#0##00#0.#00####0.####1#11-S : [Fi: 0,08] [Ex: 00009,0] [Pr: 0,16] [PE: 0,12] [AS: 023,6] [Ti: 01993] [Nu: 001] [Pa: 001]
     - .#0#0##0#.00##11##.101#11#1-W : [Fi: 0,08] [Ex: 00005,0] [Pr: 0,14] [PE: 0,11] [AS: 004,4] [Ti: 01786] [Nu: 001] [Pa: 001]
     - .00#00#00.#####00#.##1##1#1-N : [Fi: 0,08] [Ex: 00021,0] [Pr: 0,21] [PE: 0,18] [AS: 021,5] [Ti: 01976] [Nu: 001] [Pa: 001]
     - .0000####.000##0#1.1##1#1#1-N : [Fi: 0,08] [Ex: 00003,0] [Pr: 0,19] [PE: 0,06] [AS: 008,3] [Ti: 01883] [Nu: 002] [Pa: 001]
     - .#0#00#00.110##0##.#011#11#-E : [Fi: 0,08] [Ex: 00031,0] [Pr: 0,15] [PE: 0,13] [AS: 018,5] [Ti: 01782] [Nu: 001] [Pa: 001]
     - .000###00.#01#####.1010###0-W : [Fi: 0,08] [Ex: 00003,0] [Pr: 0,00] [PE: 0,00] [AS: 004,0] [Ti: 00695] [Nu: 001] [Pa: 001]
     - .#0#0000#.#0#0###0.####1###-N : [Fi: 0,08] [Ex: 00005,0] [Pr: 0,23] [PE: 0,13] [AS: 009,0] [Ti: 01976] [Nu: 001] [Pa: 001]
     - .##000000.##00#0##.#0#101#1-W : [Fi: 0,08] [Ex: 00018,0] [Pr: 0,11] [PE: 0,09] [AS: 017,5] [Ti: 01996] [Nu: 001] [Pa: 001]
     - .00#00#00.1#101###.1#####11-E : [Fi: 0,07] [Ex: 00006,0] [Pr: 0,00] [PE: 0,00] [AS: 007,2] [Ti: 00446] [Nu: 001] [Pa: 001]
     - .00000#00.0##01000.1#10#111-N : [Fi: 0,07] [Ex: 00007,0] [Pr: 0,04] [PE: 0,03] [AS: 006,7] [Ti: 01608] [Nu: 001] [Pa: 001]
     - .00000000.#00#001#.####101#-N : [Fi: 0,07] [Ex: 00003,0] [Pr: 0,04] [PE: 0,03] [AS: 009,3] [Ti: 01859] [Nu: 001] [Pa: 001]
     - .00#0000#.1####01#.101010#0-N : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,00] [PE: 0,00] [AS: 002,0] [Ti: 00526] [Nu: 001] [Pa: 001]
     - .0000##00.100010##.1#1000#0-N : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,00] [PE: 0,00] [AS: 002,0] [Ti: 00129] [Nu: 001] [Pa: 001]
     - .100###00.#1#00#0#.101##1#1-N : [Fi: 0,07] [Ex: 00004,0] [Pr: 0,07] [PE: 0,04] [AS: 008,2] [Ti: 01750] [Nu: 001] [Pa: 001]
     - .0#00#010.#00#0##0.####1#1#-E : [Fi: 0,07] [Ex: 00001,0] [Pr: 0,64] [PE: 0,00] [AS: 009,0] [Ti: 01991] [Nu: 001] [Pa: 001]
     - .00#00##0.000####0.1110#0##-E : [Fi: 0,07] [Ex: 00003,0] [Pr: 0,22] [PE: 0,08] [AS: 009,3] [Ti: 01478] [Nu: 001] [Pa: 001]
     - .#000##00.#1#0000#.101##1#1-N : [Fi: 0,07] [Ex: 00020,0] [Pr: 0,30] [PE: 0,25] [AS: 012,4] [Ti: 01864] [Nu: 001] [Pa: 001]
     - .00#00000.0010####.#11#11##-N : [Fi: 0,07] [Ex: 00009,0] [Pr: 0,10] [PE: 0,09] [AS: 014,7] [Ti: 01976] [Nu: 001] [Pa: 001]
     - .0000#0#0.00#0#01#.1#10##1#-S : [Fi: 0,07] [Ex: 00020,0] [Pr: 0,10] [PE: 0,08] [AS: 013,5] [Ti: 01578] [Nu: 001] [Pa: 001]
     - .0#####00.0####0#0.1##01##1-E : [Fi: 0,07] [Ex: 00004,0] [Pr: 0,26] [PE: 0,07] [AS: 026,0] [Ti: 01990] [Nu: 001] [Pa: 001]
     - .#0001#00.###00#00.#11011#1-W : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,78] [PE: 0,11] [AS: 007,0] [Ti: 01957] [Nu: 001] [Pa: 001]
     - .#00####0.0000#011.1011111#-S : [Fi: 0,07] [Ex: 00014,0] [Pr: 0,21] [PE: 0,20] [AS: 006,9] [Ti: 01761] [Nu: 001] [Pa: 001]
     - .00000000.###0####.11#0##1#-W : [Fi: 0,07] [Ex: 00014,0] [Pr: 0,26] [PE: 0,17] [AS: 029,6] [Ti: 01963] [Nu: 001] [Pa: 001]
     - .0000#010.#00#####.####1#1#-E : [Fi: 0,07] [Ex: 00011,0] [Pr: 0,81] [PE: 0,17] [AS: 006,7] [Ti: 01991] [Nu: 001] [Pa: 001]
     - .#000#0##.0#00#01#.1#111#1#-N : [Fi: 0,06] [Ex: 00008,0] [Pr: 0,35] [PE: 0,29] [AS: 008,8] [Ti: 01883] [Nu: 001] [Pa: 001]
     - .##00#000.###00##0.#0##11##-E : [Fi: 0,06] [Ex: 00023,0] [Pr: 0,23] [PE: 0,23] [AS: 017,2] [Ti: 01994] [Nu: 001] [Pa: 001]
     - .#00#0000.###0####.1##0##1#-W : [Fi: 0,06] [Ex: 00043,0] [Pr: 0,26] [PE: 0,21] [AS: 021,9] [Ti: 01967] [Nu: 001] [Pa: 001]
     - .0#00#000.0##00000.101#10#1-N : [Fi: 0,06] [Ex: 00002,0] [Pr: 0,08] [PE: 0,04] [AS: 016,0] [Ti: 01942] [Nu: 001] [Pa: 001]
     - .###00###.##0#0000.10#0#0#1-N : [Fi: 0,06] [Ex: 00008,0] [Pr: 0,19] [PE: 0,11] [AS: 011,0] [Ti: 01942] [Nu: 001] [Pa: 001]
     - .####00#0.#00##0#0.####1#11-S : [Fi: 0,06] [Ex: 00017,0] [Pr: 0,16] [PE: 0,16] [AS: 025,0] [Ti: 01993] [Nu: 001] [Pa: 001]
     - .#000##0#.#1#0000#.101#11#1-N : [Fi: 0,06] [Ex: 00015,0] [Pr: 0,31] [PE: 0,27] [AS: 013,8] [Ti: 01864] [Nu: 002] [Pa: 001]
     - .#0000000.0#0####0.######11-S : [Fi: 0,06] [Ex: 00033,0] [Pr: 0,16] [PE: 0,16] [AS: 022,7] [Ti: 01993] [Nu: 001] [Pa: 001]
     - .00###0#0.##00#00#.##1#1#11-W : [Fi: 0,06] [Ex: 00015,0] [Pr: 0,33] [PE: 0,26] [AS: 023,5] [Ti: 01996] [Nu: 001] [Pa: 001]
     - .0#000000.##0####0.#1##1#11-S : [Fi: 0,06] [Ex: 00005,0] [Pr: 0,16] [PE: 0,10] [AS: 025,2] [Ti: 01993] [Nu: 001] [Pa: 001]
     - .#00000##.0##00##0.#####1#0-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,36] [PE: 0,00] [AS: 004,0] [Ti: 01565] [Nu: 001] [Pa: 001]
     - .100#00#0.#0#00000.##1#1111-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,06] [PE: 0,00] [AS: 009,0] [Ti: 01967] [Nu: 001] [Pa: 001]
     - .#0#00000.000###00.111#1###-W : [Fi: 0,06] [Ex: 00024,0] [Pr: 0,27] [PE: 0,19] [AS: 022,7] [Ti: 01954] [Nu: 001] [Pa: 001]
     - .#000000#.##00#0#0.##01####-S : [Fi: 0,06] [Ex: 00014,0] [Pr: 0,13] [PE: 0,14] [AS: 030,7] [Ti: 01936] [Nu: 001] [Pa: 001]
     - .000#0#0#.10#1#01#.1010#010-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00006] [Nu: 001] [Pa: 001]
     - .000#00#0.101#0###.#01##010-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00006] [Nu: 001] [Pa: 001]
     - .##00##0#.#0##00#1.10#01010-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00057] [Nu: 001] [Pa: 001]
     - .##0#0000.10#1#01#.1#10101#-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00031] [Nu: 001] [Pa: 001]
     - .#0000000.#10010#1.10#11#11-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00018] [Nu: 001] [Pa: 001]
     - .000000#0.1111##11.###01##1-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00035] [Nu: 001] [Pa: 001]
     - .0##000##.110##010.101#111#-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00044] [Nu: 001] [Pa: 001]
     - .##000000.1##0#01#.#0001##1-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00046] [Nu: 001] [Pa: 001]
     - .0#00##00.1#00#010.00#011#1-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00061] [Nu: 001] [Pa: 001]
     - .0#000000.1100#100.101##111-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00065] [Nu: 001] [Pa: 001]
     - .#0##000#.11#0#100.1##11111-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00273] [Nu: 001] [Pa: 001]
     - .#00#0#00.1000#010.10#01##0-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00072] [Nu: 001] [Pa: 001]
     - .00#0##00.1##01#0#.##001##0-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00082] [Nu: 001] [Pa: 001]
     - .000##00#.110#0010.1##11#10-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00086] [Nu: 001] [Pa: 001]
     - .#000###0.1###0011.##11101#-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00152] [Nu: 001] [Pa: 001]
     - .#00000##.#10##01#.100#1#10-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00101] [Nu: 001] [Pa: 001]
     - .#0000000.00001010.###0001#-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00105] [Nu: 001] [Pa: 001]
     - .000000##.1##01010.1011#010-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00107] [Nu: 001] [Pa: 001]
     - .0#0000#0.0000##10.111000#0-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00119] [Nu: 001] [Pa: 001]
     - .0000000#.#11011#0.10101011-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00130] [Nu: 001] [Pa: 001]
     - .0#0#000#.#1#01#11.10#00010-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00132] [Nu: 001] [Pa: 001]
     - .000000##.#110#11#.1#100#1#-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00132] [Nu: 001] [Pa: 001]
     - .00#0#000.#1##1011.#11#1111-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00136] [Nu: 001] [Pa: 001]
     - .00#000##.1#1##11#.#01#1010-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00139] [Nu: 001] [Pa: 001]
     - .00##000#.1#11#0#1.10#0#110-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00143] [Nu: 001] [Pa: 001]
