Best after 1999 steps

   > Averages:
   > Pre: 0.47536722835830614 Fit: 0.09073204824976938 Act: 9.706011218386143 Tss: 1349.7558139534883 Num: 516 Size: 472
     - .000#00#0.##0#00##.10#1##11-W : [Fi: 0,21] [Ex: 00018,0] [Pr: 0,28] [PE: 0,08] [AS: 014,3] [Ti: 01962] [Nu: 001] [Pa: 001]
     - .1#0000##.100000#0.1##0##1#-E : [Fi: 0,20] [Ex: 00014,0] [Pr: 1,00] [PE: 0,00] [AS: 005,4] [Ti: 01968] [Nu: 003] [Pa: 001]
     - .1#0#0#00.0####000.#11#1#1#-N : [Fi: 0,20] [Ex: 00010,0] [Pr: 1,00] [PE: 0,00] [AS: 009,2] [Ti: 01594] [Nu: 001] [Pa: 001]
     - .#00#000#.##00###1.101#1#1#-N : [Fi: 0,20] [Ex: 00002,0] [Pr: 0,15] [PE: 0,00] [AS: 025,0] [Ti: 01770] [Nu: 001] [Pa: 001]
     - .00000000.00##001#.#1#010#0-N : [Fi: 0,20] [Ex: 00002,0] [Pr: 0,20] [PE: 0,00] [AS: 014,0] [Ti: 01981] [Nu: 001] [Pa: 001]
     - .0###0000.100000#1.101####0-N : [Fi: 0,20] [Ex: 00002,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00015] [Nu: 001] [Pa: 001]
     - .#000##00.00#0#011.#1##0#10-N : [Fi: 0,20] [Ex: 00002,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00041] [Nu: 001] [Pa: 001]
     - .00#0#0#0.#1#01#00.#1###011-N : [Fi: 0,20] [Ex: 00002,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00050] [Nu: 001] [Pa: 001]
     - .00000000.0000001#.#000###0-N : [Fi: 0,20] [Ex: 00002,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00132] [Nu: 001] [Pa: 001]
     - .#0000###.00#0##00.111#10#0-E : [Fi: 0,20] [Ex: 00002,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00155] [Nu: 001] [Pa: 001]
     - .#0000#0#.10#000##.###1#0#0-W : [Fi: 0,20] [Ex: 00002,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00404] [Nu: 001] [Pa: 001]
     - .#00#0000.100000##.1##1#01#-N : [Fi: 0,20] [Ex: 00002,0] [Pr: 0,10] [PE: 0,03] [AS: 001,0] [Ti: 00553] [Nu: 001] [Pa: 001]
     - .##0#0000.##1#00##.1010##11-S : [Fi: 0,20] [Ex: 00002,0] [Pr: 0,03] [PE: 0,01] [AS: 001,0] [Ti: 00539] [Nu: 001] [Pa: 001]
     - .1#000000.00#00#00.10#01##0-W : [Fi: 0,20] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01281] [Nu: 001] [Pa: 001]
     - .1#00#000.#0#00#0#.100011#1-E : [Fi: 0,20] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01711] [Nu: 001] [Pa: 001]
     - .000#11#0.1100#011.10#11111-E : [Fi: 0,20] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01422] [Nu: 001] [Pa: 001]
     - .1100000#.##0#1011.111#111#-W : [Fi: 0,20] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01444] [Nu: 001] [Pa: 001]
     - .000#0000.1010#0#0.1010#0##-E : [Fi: 0,20] [Ex: 00002,0] [Pr: 0,38] [PE: 0,02] [AS: 001,0] [Ti: 01477] [Nu: 001] [Pa: 001]
     - .00100#00.11100#0#.111##11#-N : [Fi: 0,20] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01584] [Nu: 001] [Pa: 001]
