Best after 1999 steps

   > Averages:
   > Pre: 0.45239468479498324 Fit: 0.04482600872474342 Act: 15.419731435651196 Tss: 1488.2015503875969 Num: 516 Size: 467
     - .#00#0#00.1##0##11.10#0##10-S : [Fi: 0,10] [Ex: 00003,0] [Pr: 0,10] [PE: 0,05] [AS: 003,0] [Ti: 00591] [Nu: 001] [Pa: 001]
     - .#0000000.00#011#0.##1##1#1-S : [Fi: 0,10] [Ex: 00003,0] [Pr: 0,02] [PE: 0,01] [AS: 003,0] [Ti: 00772] [Nu: 001] [Pa: 001]
     - .1#000#00.00#0###0.#010#0#1-S : [Fi: 0,10] [Ex: 00004,0] [Pr: 0,61] [PE: 0,17] [AS: 004,2] [Ti: 01916] [Nu: 001] [Pa: 001]
     - .##0000##.##0#####.1#111#11-W : [Fi: 0,10] [Ex: 00003,0] [Pr: 0,15] [PE: 0,02] [AS: 012,3] [Ti: 01994] [Nu: 001] [Pa: 001]
     - .000000#0.#00#1100.101010##-S : [Fi: 0,10] [Ex: 00003,0] [Pr: 0,04] [PE: 0,03] [AS: 001,7] [Ti: 00123] [Nu: 001] [Pa: 001]
     - .0000#00#.1##00011.#0#0#11#-E : [Fi: 0,10] [Ex: 00003,0] [Pr: 0,31] [PE: 0,14] [AS: 002,0] [Ti: 01817] [Nu: 001] [Pa: 001]
     - .0000###0.##0010#0.1010##10-N : [Fi: 0,10] [Ex: 00003,0] [Pr: 0,67] [PE: 0,28] [AS: 004,3] [Ti: 01704] [Nu: 001] [Pa: 001]
     - .#0000000.#00000##.1#11#1#1-E : [Fi: 0,10] [Ex: 00060,0] [Pr: 0,93] [PE: 0,12] [AS: 021,0] [Ti: 01971] [Nu: 002] [Pa: 001]
     - .00000000.#1#0#0#0.##1#11#1-S : [Fi: 0,10] [Ex: 00005,0] [Pr: 0,00] [PE: 0,00] [AS: 016,2] [Ti: 01898] [Nu: 001] [Pa: 001]
     - .#00000##.10#0#0##.1###1011-N : [Fi: 0,10] [Ex: 00008,0] [Pr: 0,37] [PE: 0,25] [AS: 007,0] [Ti: 01879] [Nu: 001] [Pa: 001]
     - .0000000#.0####0#0.1#1##0#1-E : [Fi: 0,09] [Ex: 00002,0] [Pr: 0,18] [PE: 0,09] [AS: 010,5] [Ti: 01984] [Nu: 001] [Pa: 001]
     - .#0000000.###0##0#.1#1##1#1-S : [Fi: 0,09] [Ex: 00019,0] [Pr: 0,60] [PE: 0,37] [AS: 016,9] [Ti: 01898] [Nu: 002] [Pa: 001]
